"dataset","model","loglik","loglik.sd","nfail.max","nfail.min","gamma","eps","rho","delta","deltaI","clin","alpha","beta.trend","log.beta1","log.beta2","log.beta3","log.beta4","log.beta5","log.beta6","omega1","omega2","omega3","omega4","omega5","omega6","sd.beta","tau","S.0","I.0","Rs.0","R1.0","R2.0","R3.0","nbasis","nrstage"
"Bakergange","omega",-3656.04091350166,2.69678099142335,0,0,12,10.7685994405135,0,0.02,0.0417892290735655,1,1,-0.00537430917228709,0.0580675083895049,7.0496177981315,-8.96597790319512,1.434451728517,2.40697254023528,5.02472237101897,0.210414281659591,0.283591063735682,0.0355873771564817,0.0141911233541706,0.000642159790902303,0.307648838176515,2.90228538858787,0.315257839564077,1.76650078855503,0.62986673307013,0,0.1356469809305,2.31921981891446,0.000103393817263923,6,3
"Bakergange","omega",-3656.74266236033,0.539015260327349,0,0,11.1640125201327,12,0,0.02,0.0399974275485639,1,1,-0.00360017440887569,-0.188871262407683,7.50457943335129,-10.8845420082994,2.28451920494674,1.90794634831347,5.29397680037807,0.0284861088100549,0.0302314557962844,0.0188604050692625,0.00699542931219695,0.00235800848520318,0.0635705056334825,2.49419944924467,0.310314133758453,0.314983135092115,0.419063213576061,0,1.61042383159154,0.186304937090421,0.0210701079603619,6,3
"Bakergange","omega",-3657.07202094589,1.64537400501424,0,0,12,9.1048,0,0.02,0.0468134722137777,1,1,-0.00414697160041427,0.116077732943613,7.37850043494298,-10.5049444046895,2.96043963267625,1.91760234271084,5.21631954189037,0.00183991536894999,0.0359691366168753,0.00861168725953018,0.00700016490523155,0.00141104821764814,0.109936341578068,2.60872666707948,0.327376695409162,0.546226561470694,1.2907989134114,0,7.07831963330592,0.157039681408967,0.0534730052211139,6,3
"Bakergange","omega",-3657.12082403876,1.80173315191136,0,0,12,3.0174,0,0.02,0.0698634922073645,1,1,-0.00524552681628286,0.0211217618854004,7.34885007065689,-10.0866588314208,3.4675020804198,1.92878590667678,5.18880751756686,0.061356408187159,0.0577421527580508,0.0140846584423548,0.00143181801262118,0.0012525215431125,0.106098991976857,2.8396149736838,0.317994516784726,0.318649062260736,0.152633620736232,0,0.234613724180022,0.829555063381344,0.00359800176674558,6,3
"Bakergange","omega",-3657.12391387774,2.07590535541354,0,0,12,6.9082,0,0.02,0.0503012238173965,1,1,-0.00427524872570408,-0.0597776459122715,7.67654747739825,-11.7541557584991,3.00149716219683,1.93692393239768,5.17658261123479,0.0165725814029059,0.000737947999683185,0.080159280066667,0.00408975616292822,0.00112062579381136,0.152232600295012,2.57722087064449,0.311950570817172,0.133554907217839,0.298441971803107,0,1.2945442626514,0.0436579246816186,0.147588930759683,6,3
"Bakergange","omega",-3657.70393183538,2.61754127754646,0,0,12,27.4731,0,0.02,0.0322841468558772,1,1,-0.00476600417486145,0.187267749996673,7.26467916458164,-9.66633268018172,0.998392665085937,2.56040199045697,4.94538548467909,0.0267817336008338,0.0298028881500777,0.0341541846648582,0.012567328281808,0.000798874849420385,0.18460844501176,2.55894811996716,0.329628664971367,0.396964483652001,1.08501410690874,0,2.37278021512832,1.04511696330902,0.000965277316941723,6,3
"Bakergange","omega",-3658.88289867952,1.38340228495978,0,0,12,5.2415,0,0.02,0.0557960577711124,1,1,-0.00350273345846076,0.155916379577037,7.5142189921583,-11.2550512031467,2.22731477210346,2.06708092792383,5.09633361380775,0.0335906351743068,0.0136451852007086,0.0527471347905851,0.00423327695580567,0.00168640721427217,0.0832087799644002,2.78924455312394,0.332376997541695,0.0425528269645533,0.109289403656213,0,0.44715964710188,0.0308358788433914,0.111373872322678,6,3
"Bakergange","omega",-3659.29799972637,2.51614154565361,0,0,15.3191489361702,6.39112455863937,0,0.02,0.0890829871723855,1,1,-0.00427126233314461,-0.386612705039605,7.0481128377098,-8.7391322120218,3.70531980162496,1.9595054193645,5.36391783137677,0.14405212219777,0.276906020678464,0.0456629651724981,0.00641242210581427,0.000459556921341735,0.104414813685079,2.75325443682846,0.297582077536291,48.8801139730085,27.9796668049804,0,0.0982766964268203,215.818009410141,2.71809626145609e-05,6,3
"Bakergange","omega",-3659.71946616513,0.747033979418609,0,0,11.1640125201327,29.569918307162,0,0.02,0.0306978170542514,1,1,-0.00398106234590839,-0.0618676468121942,7.3388291385613,-9.91785454218632,1.92884330439984,2.10303992085302,5.27291317285457,0.0063611586356441,0.0247606631000347,0.0224838584590369,0.00755543735101779,0.0034075965827844,0.0238818316114525,2.49588569634981,0.320511046786257,0.967210789376496,0.280841622275159,0,0.16747725189632,0.0295052246675581,0.0135540777856196,6,3
"Bakergange","omega",-3659.97054226602,0.655525122944478,0,0,11.1640125201327,31.3208942848065,0,0.02,0.0299823863003313,1,1,-0.00353565989878242,-0.036235140755787,7.23910217339746,-9.33102000971299,1.92605490220373,2.05699303199091,5.27571490992419,0.0151324204992585,0.00902775275365707,0.0125133917151479,0.0100502414547549,0.00314178506330628,0.0442999708598823,2.52793317249347,0.318292567230738,0.653739525096897,0.175527447254714,0,0.0528460428525316,0.0261214616819637,0.0246929588674719,6,3
"Bakergange","omega",-3660.25778279438,1.64012814935498,0,0,12,1,0,0.02,0.20490388077269,1,1,-0.00712694853340176,-0.244730515687109,6.98462300712096,-12.1310791268233,1.7007616103896,2.29377117044767,5.16500778871752,0.038305700337699,0.433573579685797,0.00749711458472576,0.00248165248383087,0.000400453831620527,0.0388210038523342,3.23879982981565,0.304014227087139,0.325499410887211,0.0192504214097227,0,0.0792535664537001,0.0299459563621867,0.00429108617877704,6,3
"Bakergange","omega",-3660.38028978557,1.05997458612519,0,0,11.1640125201327,6.908172783488,0,0.02,0.050184320195734,1,1,-0.00400719838243272,-0.0337090533416111,7.44008926018495,-11.1216886499671,1.8997241472409,2.15103326525753,5.13463579987588,0.0144799215494899,0.0365428931013412,0.0193000037838358,0.00499417378891604,0.00168606785001302,0.0433547982097494,2.51022340715356,0.298960731285044,0.279291814730925,0.703932629124265,0,3.5974242069037,0.0252776616693149,0.0204106156939619,6,3
"Bakergange","omega",-3660.66153476044,0.814341284231121,0,0,11.1640125201327,9.10483791189366,0,0.02,0.0444737265021836,1,1,-0.00376668876284306,0.198633965920842,7.12336953141964,-9.61500044492227,1.46558249371975,2.21560067712445,5.06409186718564,0.0090179162200828,0.0400713305685204,0.0160410808447931,0.00643828803081824,0.00198418223854156,0.0594489702235233,2.5706953685052,0.314848962736936,0.193911173502385,0.320247431560408,0,1.31319431011353,0.10413382040577,0.0487204913622989,6,3
"Bakergange","omega",-3661.52648903201,0.819151665892596,0,0,11.1640125201327,6.908172783488,0,0.02,0.050116361231,1,1,-0.00432969240810446,-0.0908567042018762,7.48610198822509,-11.0376658534842,1.95703734062243,2.05547758202457,5.2190516565673,0.0138483416014613,0.0208421269443204,0.0152300398859373,0.0056457061879974,0.00189377927144506,0.0261564422861801,2.50297162855497,0.303411920075586,0.0921765474360067,0.107157919689902,0,0.501757331063739,0.0106030842242441,0.00844252127209394,6,3
"Bakergange","omega",-3662.10241772915,0.528799382439268,0,0,11.1640125201327,5.24148278841779,0,0.02,0.0547650325826648,1,1,-0.00353978937472356,-0.0212209029781921,7.43971656724902,-10.7375282882992,2.20946916721419,2.02254982585808,5.19579646259709,0.0208547889951477,0.0407285793632675,0.0333698117886532,0.00394295110725755,0.00209239663683119,0.0362427723524528,2.66438533198579,0.312330743957392,0.154285942787983,0.198081129564003,0,0.880898044961859,0.0431791000900835,0.0108028384181168,6,3
"Bakergange","omega",-3662.23922038094,0.62907469392284,0,0,11.1640125201327,9.10483791189366,0,0.02,0.0415000497880102,1,1,-0.00371455032192315,0.0388570689290571,7.29318344542071,-10.1672038429663,2.06572229896647,2.11896528490445,5.1578479021339,0.00799062857334985,0.0166207825357396,0.0211378477679325,0.00623832989719782,0.00207044291034088,0.078804691275103,2.50944677604871,0.318663028319432,0.570809427785016,0.259143265490941,0,0.866610861054237,0.0354820861016265,0.00562540914996568,6,3
"Bakergange","omega",-3662.55442277527,0.682097343118029,0,0,11.1640125201327,12,0,0.02,0.0383696682701624,1,1,-0.00366292416925209,0.101058993510294,7.31376914306496,-10.3689387570709,1.65941097476117,2.14245260799591,5.20864518588959,0.0109605497967053,0.0224588985830351,0.0294258470679314,0.00579617711115506,0.00320554967826281,0.0264224325749025,2.53762005098518,0.311255244565028,0.170686954879596,0.318828383456438,0,1.2629812501462,0.0303622184952387,0.0213913974374643,6,3
"Bakergange","omega",-3664.35148630702,1.0115428595725,0,0,11.1640125201327,3.97690426721037,0,0.02,0.0588340980763429,1,1,-0.00357810036972746,0.116944798745887,7.40175597645516,-10.7735635026697,1.75838424705158,2.2217968012588,5.03245969037289,0.0212170229778748,0.022469315824814,0.0165562777524621,0.00486751972257252,0.00120688679031802,0.088441759476916,2.61929207456425,0.309783539644154,0.453092229338935,0.1893875130698,0,0.884628626854573,0.0353403041659194,0.00594896303313233,6,3
"Bakergange","omega",-3664.44675295609,0.676279183729493,0,0,11.1640125201327,5.24148278841779,0,0.02,0.0530953590343585,1,1,-0.00380612171467757,0.183759818083621,7.29579485106496,-10.2167736922487,1.8702283673721,2.27822656973331,5.06389929226453,0.00842367390666746,0.034277714999817,0.0090852196052263,0.00857717057810814,0.00108393949921565,0.0718094870085211,2.57911952626048,0.315124018286057,0.203214067168744,0.452619411655631,0,2.14458301173858,0.0208709361742464,0.0304048433006086,6,3
"Bakergange","omega",-3664.54592731834,0.867454804228693,0,0,11.1640125201327,3.97690426721037,0,0.02,0.0594457061019653,1,1,-0.00464146887128923,0.101618715196134,7.33524960889665,-10.4986189168953,1.98645304479446,2.19965291524721,5.08002166217318,0.0106493674544113,0.0259192835067597,0.0196021110408804,0.00277340451212773,0.0016493468317614,0.0419673631318925,2.62682455182183,0.313732217481574,0.911706445456048,0.586652518751273,0,3.03725984468591,0.0473923297602611,0.0399914876755532,6,3
"Bakergange","omega",-3665.47242008784,0.513502952017121,0,0,12,1,0,0.02,0.152193612762256,1,1,-0.00900494249723874,-0.349608469465015,7.13607027644172,-8.83312465618765,3.05802771264537,2.3108811097436,5.1805119177503,0.0601904118435712,0.114914099471264,0.00746555756384698,0.00490799704499848,0.000179443068626912,0.127727687360612,3.2455039032192,0.320933559873155,0.905433937186473,0.0793459117715458,0,0.523792991514445,0.0799619511973542,0.00292466524984482,6,3
"Bakergange","omega",-3665.5135345712,0.587699529751436,0,0,11.1640125201327,3.01742239533905,0,0.02,0.0707316950757736,1,1,-0.00378701815258201,0.156801203184336,7.31677743153033,-10.7654322079248,2.27151825182413,2.15518147429454,5.07242060783564,0.0188567311806812,0.0401928257002,0.0100139784660546,0.00359003398713021,0.000951548929509842,0.0688110198067115,2.61307751083727,0.310649570590777,0.372231578965249,0.0816327958849253,0,0.387902716146931,0.0880929808715945,0.00174165113575498,6,3
"Bakergange","omega",-3665.9896329728,2.06184003602244,0,0,12,1.318,0,0.02,0.10291370217674,1,1,-0.00941678383235979,-0.977668833613915,7.6290614145954,-10.6528533895887,2.41884995835507,2.19988275935712,5.48360872350878,0.125052784339905,0.435020784401386,0.0246112412771967,0.00282097622820748,0.00092939807792299,0.0606507793696252,3.44033970906399,0.307815683401897,2.35751921301099,0.17013113174187,0,0.00900784912246064,0.272402637205103,0.0506940682787255,6,3
"Bakergange","omega",-3669.08823752089,0.492864947474119,0,0,11.1640125201327,2.28942848510666,0,0.02,0.0794420726408383,1,1,-0.00364602365296397,0.122930817590857,7.32849643084584,-10.5981161985522,1.96807360486475,2.28012710143232,5.02497118593938,0.0244669153079404,0.0364391566378073,0.0112180184935623,0.00346811787623101,0.000919858282392508,0.100687394051741,2.67965502782957,0.317042173487508,0.372214209780488,0.092630042237771,0,0.359798079125868,0.174270696125395,0.0023799881773852,6,3
"Bakergange","omega",-3669.2396267863,0.917046946718137,0,0,11.1640125201327,2.28942848510666,0,0.02,0.0760782588165751,1,1,-0.00478402141381005,0.190707440978793,7.26655964268875,-10.6772737934949,1.98843447182647,2.26512656930582,5.00697473356179,0.0070526822773829,0.0588565421624188,0.0106418333533892,0.00517717704117155,0.000782740904765011,0.0999113100174786,2.77121323043486,0.301800696107885,0.566764719327353,0.126745586952841,0,0.794271662528802,0.00445754269661721,0.0622278241518247,6,3
"Bakergange","omega",-3669.93330563539,0.987385856585672,0,0,11.1640125201327,1.317980629213,0,0.02,0.121027771676277,1,1,-0.00456443157224287,-0.239576667920726,7.35780641113676,-11.3103537183109,2.40010471433115,2.20058042487743,5.17951831168089,0.0697116788658376,0.0559572330187843,0.0099713764342384,0.00233408882972911,0.000644877919496427,0.0564395972996514,2.81518304689358,0.318424571818923,2.36354870740756,0.127449417267893,0,0.0235007967598759,0.00658817692741772,0.0122553787381113,6,3
"Bakergange","omega",-3671.98821378844,0.788109683336698,0,0,11.1640125201327,3.01742239533905,0,0.02,0.0670576379488491,1,1,-0.00452461841900757,0.0374906754832079,7.35311378633757,-10.1624506660566,2.02035582738978,2.25167893874662,5.1319581360152,0.00679360344254087,0.01556889574195,0.00312630779085268,0.00823688916338657,0.000757316508048576,0.0492111746191131,2.52574696143557,0.314813683975853,0.253263916045612,0.0819929037805869,0,0.420015843473839,0.0254077129258493,0.0153046464409506,6,3
"Bakergange","omega",-3673.38078429555,2.09464143489154,0,0,21.1764705882353,32.6778700483517,0,0.02,0.0605844482063008,1,1,-0.00305801210690702,-0.0563083601851667,7.02215629043076,-7.50748937629468,4.77486024721097,1.86408711774759,5.53708040171024,0.143610720755933,1.24850046784222,0.18587975876024,0.00875549167621808,0.000744647331439462,0.519168300990379,3.4780905095745,0.316602242512,2.19555485835018,0.698782011026056,0,0.79128798598564,1.13816732460199,2.82027942185242e-05,6,3
"Bakergange","omega",-3674.64433935395,0.96498631697973,0,0,11.1640125201327,1.7370729389807,0,0.02,0.088034174225749,1,1,-0.00574404856803273,0.152702163447384,7.27301585412067,-10.4923940275112,2.40883408414915,2.25348378213923,5.14142874037926,0.0146539146361012,0.0358449465826915,0.0122844657079268,0.00246857743581954,0.000852143600258654,0.0546755043475833,2.68483283714781,0.32597854120533,0.393651812486711,0.0539378641816904,0,0.201055452017437,0.0837062990645158,0.0135323579304058,6,3
"Bakergange","omega",-3674.99752017524,1.38531324675736,0,0,21.1764705882353,90.0473346906367,0,0.02,0.0610168817828235,1,1,-0.00659759431011765,-0.174938675811117,7.23349361738618,-8.72627582023851,4.9989520106773,1.87867746897942,5.60996130558622,0.138651708302204,1.286609894461,0.0999094622998813,0.0146369316400229,0.000286647601139069,0.490441001211421,3.17878405066604,0.322997890671882,1.72361194041034,0.79811286276805,0,3.38556401587693,0.332904132343745,1.36577809198909e-05,6,3
"Bakergange","omega",-3675.14688967698,3.67494807366701,0,0,12,11.0911749432796,0,0.02,0.0472318429929147,1,1,0.00181784274559462,-0.092438063954469,7.41822964880892,-10.0872180909762,2.23865442363149,2.08367893729457,5.24353999533168,0.00749357524289292,0.0552280052899653,0.0262097583294748,0.00645763171693785,0.00166405825364524,0.0762764733832795,2.52283974814232,0.315780954403229,0.0398236896551198,1.37468089077473,0,4.97387683585488,0.782818022465336,0.00902452829121394,6,3
"Bakergange","omega",-3675.38295564321,1.06879345588341,0,0,11.1640125201327,1.7370729389807,0,0.02,0.0910650587755781,1,1,-0.00372646536385649,0.205001463316886,7.20989904096011,-10.2827963403552,2.47046317771911,2.30665786674463,5.10757790763341,0.00397440303329443,0.0361114811662559,0.0114002976224894,0.00173347710539099,0.000748040512908187,0.0473221040479359,2.73130197901486,0.320655167333814,0.346480873956482,0.0477971572670275,0,0.224622123663777,0.0156091875527527,0.0115595145455457,6,3
"Bakergange","omega",-3678.97584670788,1.09309142595116,0,0,11.1640125201327,1.317980629213,0,0.02,0.114823099071009,1,1,-0.00511545308812512,0.124599286927068,7.22965308572208,-10.2491996015679,2.31150524010811,2.35427825322429,5.09767516620502,0.0096337052224939,0.0180414606369799,0.0196657862853281,0.00167849970710897,0.000634786244586683,0.0555617989109384,2.80683288673145,0.315716540036363,2.84759521991649,0.277166458560551,0,2.33258396629631,0.00428681126801655,0.0119278654868565,6,3
"Bakergange","omega",-3688.84179073385,1.00395639424646,0,0,11.1640125201327,1,0,0.02,0.134404517416676,1,1,-0.00333744086003022,0.2699352772152,7.07907991884037,-9.7873376875,2.09879992449865,2.41704276578811,5.12893896564653,0.013963468431795,0.0513864867415788,0.0147530672713477,0.00169917956572141,0.000799230732803728,0.0487015164197874,2.91753628319081,0.310767487856522,1.36307225778434,0.128753798307499,0,0.585174049740158,0.00668257934697437,0.028869342492996,6,3
"Bakergange","omega",-3691.52599631364,1.26567646570188,0,0,11.1640125201327,1,0,0.02,0.138183955311987,1,1,-0.00473099732326057,0.0785511460374119,7.46258809972687,-10.8227575822289,2.21287529887531,2.37940926137597,5.25155740463599,0.0214270698470457,0.0157002712943635,0.0208442717872504,0.00150501275011367,0.000840484195870338,0.0276752364895766,2.87708723517802,0.301481098416605,0.205847857909099,0.0239682232522422,0,0.0616441628668582,0.158446585955347,0.00857474806107412,6,3
"Bakergange","omega",-3741.35049872589,3.00268955423226,0,0,34.2857142857143,60.909194181632,0,0.02,0.180889658822733,1,1,-0.00484451134262528,0.3982668802373,6.65853473783636,-7.34871053664259,5.62926852491209,2.11299256420798,5.85550337354966,0.182513808009735,0.688693184102482,0.311011236007179,0.00405893280938911,0.000316024428968461,0.0883001486010927,4.27270461890357,0.326420646338697,2251.19306394605,221.380498562292,0,9.91012820721972,490.03672071049,3.32311383289285e-06,6,3
"Bakergange","omega",-3748.36761264425,0.890312616380341,0,0,34.2857142857143,141.311038993241,0,0.02,0.413396826622188,1,1,-0.00370496204180645,0.297576186333633,6.74049242997404,-9.01071321004696,5.30998714126904,2.51878520666995,5.6818969020958,0.0416771659641284,0.498664676708474,0.0753972231440975,0.00625493243018797,4.92850871624545e-05,0.118406109627279,4.11275339636981,0.35321958310683,51.7287765145791,2.43873017123813,0,2.10414699055492,25.4215168826453,3.68128009377001e-05,6,3
"Bankura","omega",-3037.86312477748,0.438167082967136,0,0,7.37793605611961,2.85426982751224,0,0.02,0.0210914914256543,1,1,-0.00413315861889798,3.01605047225244,3.02957886754005,0.930114212860589,4.90569564251351,-2.8748369661165,2.77614271750525,0.0208196569400452,0.0377325813021844,0.0132409235075919,0.0155594699260009,0.0578243294202603,0.0284232983437581,3.88307154831306,0.474890594303671,1.13200593525727,0.022687763874782,0,0.0095403548384191,0.0267225963413763,0.00476567437351598,6,3
"Bankura","omega",-3037.96945180348,0.638225521446057,0,0,7.37793605611961,4.42796484006381,0,0.02,0.0190004717992025,1,1,-0.00557030987342692,2.9576583750088,3.03255694935834,0.617360041602886,4.94084638813959,-2.76791627495047,2.77223426776762,0.0206944332498237,0.0653451114078044,0.0163362196236936,0.0176362450605383,0.0683744401067677,0.0232731726907852,3.77720425700997,0.47502693585145,0.944730870282256,0.0218380094778547,0,0.0286174313270876,0.0100016509033067,0.00812648389017339,6,3
"Bankura","omega",-3038.30907467127,0.681360470560573,0,0,7.37793605611961,3.97690426721037,0,0.02,0.0183729015249297,1,1,-0.00500926267094382,2.99332577738062,2.98675108600265,0.722068216767238,4.95627716470573,-2.61742610763068,2.63667700635483,0.0164617142045937,0.129836574267116,0.0147039491787417,0.00943275077943673,0.0907789789657191,0.0333242145143047,3.86853145513678,0.495522604759188,1.1110803072273,0.0253639443711282,0,0.0186546437746038,0.00316795062719999,0.0187352677739816,6,3
"Bankura","omega",-3038.40906111171,0.540121804734025,0,0,7.37793605611961,2.28942848510666,0,0.02,0.0224021526235099,1,1,-0.00410334405023341,3.11207431929847,3.00219025991539,0.721986487029058,5.20771553852892,-3.21386921303662,2.79106560840251,0.00927745474617818,0.0958935317751476,0.00692240562329484,0.0125928019864764,0.0666772737282918,0.0275467162583011,4.01019591091639,0.471435556325139,3.16747105498616,0.069622675108398,0,0.0801625083518627,0.00406357976734286,0.00669629883573906,6,3
"Bankura","omega",-3038.43847832431,0.325170215240236,0,0,7.37793605611961,3.01742239533905,0,0.02,0.0194549268069912,1,1,-0.00536064192290577,2.90302071202792,3.08083083495389,0.656264431089433,5.19135378630767,-3.30215396830031,2.92577415843752,0.0136963543596035,0.133140936572462,0.00771058110014556,0.0171604919260434,0.0785619526871586,0.026920808043599,4.00351184627077,0.481462698861733,1.73270086376919,0.034534438790094,0,0.0326196488368504,0.011846498407234,0.0115396232548112,6,3
"Bankura","omega",-3038.47069435376,1.06635162292155,0,0,8.17999393620617,4.32335657771286,0,0.02,0.0187665013481766,1,1,-0.00331909661261402,3.235356144993,3.02957886754005,0.787064479563139,5.29806632287514,-4.05855597675819,2.23153277093939,0.00768378626157972,0.0571265515512706,0.0171929725362207,0.0134968933968018,0.0675932309415948,0.104418258099314,3.68455819386362,0.482607966706506,0.697834982086117,0.0233236199325068,0,0.00466995663722023,0.00444619708230237,0.00930863184401429,6,3
"Bankura","omega",-3038.62009329776,0.550942172859798,0,0,7.37793605611961,2.85426982751224,0,0.02,0.0210914914256543,1,1,-0.00413315861889798,3.01605047225244,3.02957886754005,0.930114212860589,4.90569564251351,-2.8748369661165,2.77614271750525,0.0208196569400452,0.0377325813021844,0.0132409235075919,0.0155594699260009,0.0578243294202603,0.0284232983437581,3.88307154831306,0.474890594303671,1.13200593525727,0.022687763874782,0,0.0095403548384191,0.0267225963413763,0.00476567437351598,6,3
"Bankura","omega",-3038.62086047848,0.90005437298812,0,0,8.56979430300824,4.38672501805378,0,0.02,0.0198900033765168,1,1,-0.00286553342048373,3.05483937285526,3.02957886754005,0.980934896515217,5.19777952602489,-3.38663727890294,2.78974584415564,0.047343340065495,0.0615631853883424,0.0134588994151402,0.00673331734606687,0.253808937493318,0.0150310666062344,3.81170406909166,0.473232833215783,1.22622783176841,0.0266042024179054,0,0.0119323011043365,0.0664034084271236,0.00281653912789241,6,3
"Bankura","omega",-3038.68073338811,0.911378214866134,0,0,8.49075578716033,5.86172627906644,0,0.02,0.019857059961752,1,1,-0.00171543216248066,3.16374361117358,3.02957886754005,0.729847245298791,5.25818094510487,-3.9621391751221,2.5895197770523,0.00534649782761961,0.0659293524363938,0.0195605160137868,0.00767053612405762,0.173844249245872,0.0405276329675911,3.57556639961195,0.469010293866817,1.0977069074957,0.0265553189072677,0,0.0105506916391479,0.0369186838135882,0.00542291979808975,6,3
"Bankura","omega",-3038.69483646883,0.668096002005026,0,0,7.37793605611961,3.97690426721037,0,0.02,0.0186698390632022,1,1,-0.00590999209805103,3.17738079379344,2.81856371289896,0.810316864374468,5.00079900251393,-3.21267167680841,2.25776251421684,0.0228575749450551,0.11500384679145,0.0139829963772268,0.0182293722914248,0.083105752708748,0.0358324104545298,3.89679589012028,0.485019404282121,1.00683989338283,0.0181732712907134,0,0.0593133597507031,0.00569774882497555,0.0065923615759248,6,3
"Bankura","omega",-3038.77707334278,0.51197064848749,0,0,9.28120794374614,3.9549808223238,0,0.02,0.0226656909513021,1,1,-0.00135972113492917,3.40341117353175,3.02957886754005,1.05650212563547,5.24126347678531,-3.8939564674679,2.31284848638923,0.00229189413731478,0.0402069424157886,0.0111508179427151,0.0103124268372383,0.0769580134069258,0.0927751263054392,3.59958274839511,0.475756157436232,0.468320413572413,0.00884335282485878,0,0.00697544739251618,0.0604887752267408,0.00479954455059737,6,3
"Bankura","omega",-3039.13414055247,0.856048103399684,0,0,9.2335859803799,3.88358361199463,0,0.02,0.0206305932202948,1,1,-0.00207430765645514,3.34809155278057,3.02957886754005,1.06229833245587,5.35732505983523,-3.50427678611737,2.48692083493974,0.00547204093359393,0.0616087516217923,0.014770685400599,0.00716985041795598,0.11077880185295,0.0765274598570657,3.81033054694394,0.482005513394997,2.43428150813849,0.0838566661132978,0,0.00162241557348788,0.129141376451531,0.0601465305104433,6,3
